station_id,available_time,valid_time,surface_temperature,air_temperature,dew_point_temperature,frost_point_temperature
14638,2023-07-16 12:30:02.939000 UTC,2023-07-16 12:27:00.000000 UTC,19.8,16.5,11.87,11.87
14637,2023-07-16 12:33:22.658000 UTC,2023-07-16 12:30:00.000000 UTC,22.2,16.32,11.88,11.88
14636,2023-07-16 12:36:42.943000 UTC,2023-07-16 12:33:00.000000 UTC,19.6,16.72,11.82,11.82
14635,2023-07-16 12:40:02.674000 UTC,2023-07-16 12:37:00.000000 UTC,22.0,16.34,11.81,11.81
14638,2023-07-16 12:40:02.674000 UTC,2023-07-16 12:37:00.000000 UTC,19.8,16.42,11.93,11.93
14637,2023-07-16 12:43:22.767000 UTC,2023-07-16 12:40:00.000000 UTC,21.9,15.98,11.86,11.86
14636,2023-07-16 12:46:42.670000 UTC,2023-07-16 12:43:00.000000 UTC,19.6,16.67,11.88,11.88
14635,2023-07-16 12:50:02.743000 UTC,2023-07-16 12:47:00.000000 UTC,21.9,16.44,11.89,11.89
14638,2023-07-16 12:50:02.743000 UTC,2023-07-16 12:47:00.000000 UTC,19.8,16.49,11.87,11.87
14637,2023-07-16 12:53:22.686000 UTC,2023-07-16 12:50:00.000000 UTC,21.9,15.86,11.9,11.9
14636,2023-07-16 12:56:42.724000 UTC,2023-07-16 12:53:00.000000 UTC,19.6,16.69,11.83,11.83
14638,2023-07-16 13:00:02.503000 UTC,2023-07-16 12:57:00.000000 UTC,19.9,16.48,11.86,11.86
14635,2023-07-16 13:00:02.503000 UTC,2023-07-16 12:57:00.000000 UTC,21.7,16.46,11.92,11.92
14637,2023-07-16 13:03:22.342000 UTC,2023-07-16 13:00:00.000000 UTC,22.0,16.08,11.94,11.94
14636,2023-07-16 13:06:42.394000 UTC,2023-07-16 13:03:00.000000 UTC,19.5,16.73,11.88,11.88
14635,2023-07-16 13:10:02.581000 UTC,2023-07-16 13:07:00.000000 UTC,21.8,16.44,12.06,12.06
14638,2023-07-16 13:10:02.581000 UTC,2023-07-16 13:07:00.000000 UTC,19.9,16.48,11.79,11.79
14637,2023-07-16 13:13:22.673000 UTC,2023-07-16 13:10:00.000000 UTC,21.8,16.35,11.87,11.87
14636,2023-07-16 13:16:42.638000 UTC,2023-07-16 13:13:00.000000 UTC,19.4,16.64,12.01,12.01
14638,2023-07-16 13:20:02.905000 UTC,2023-07-16 13:17:00.000000 UTC,19.9,16.58,11.74,11.74
14635,2023-07-16 13:20:02.905000 UTC,2023-07-16 13:17:00.000000 UTC,21.7,16.47,12.25,12.25
14637,2023-07-16 13:23:22.482000 UTC,2023-07-16 13:20:00.000000 UTC,21.9,16.32,11.91,11.91
14636,2023-07-16 13:26:42.543000 UTC,2023-07-16 13:23:00.000000 UTC,19.5,16.64,12.1,12.1
14638,2023-07-16 13:30:02.521000 UTC,2023-07-16 13:27:00.000000 UTC,19.9,16.41,11.88,11.88
14635,2023-07-16 13:30:02.521000 UTC,2023-07-16 13:27:00.000000 UTC,21.7,16.48,12.23,12.23
14637,2023-07-16 13:33:22.401000 UTC,2023-07-16 13:30:00.000000 UTC,21.7,16.36,12.03,12.03
14636,2023-07-16 13:36:42.529000 UTC,2023-07-16 13:33:00.000000 UTC,19.5,16.77,12.18,12.18
14635,2023-07-16 13:40:02.426000 UTC,2023-07-16 13:37:00.000000 UTC,22.1,16.72,12.28,12.28
14638,2023-07-16 13:40:02.426000 UTC,2023-07-16 13:37:00.000000 UTC,20.0,16.51,11.98,11.98
14637,2023-07-16 13:43:22.404000 UTC,2023-07-16 13:40:00.000000 UTC,21.8,16.62,12.16,12.16
14636,2023-07-16 13:46:42.663000 UTC,2023-07-16 13:43:00.000000 UTC,19.6,16.86,12.26,12.26
14638,2023-07-16 13:50:02.542000 UTC,2023-07-16 13:47:00.000000 UTC,20.3,16.7,12.04,12.04
14635,2023-07-16 13:50:02.542000 UTC,2023-07-16 13:47:00.000000 UTC,23.0,16.88,12.4,12.4
14637,2023-07-16 13:53:22.382000 UTC,2023-07-16 13:50:00.000000 UTC,21.9,16.76,12.19,12.19
14636,2023-07-16 13:56:42.404000 UTC,2023-07-16 13:53:00.000000 UTC,19.7,16.96,12.36,12.36
14635,2023-07-16 14:00:02.404000 UTC,2023-07-16 13:57:00.000000 UTC,24.0,17.12,12.36,12.36
14638,2023-07-16 14:00:02.404000 UTC,2023-07-16 13:57:00.000000 UTC,20.7,17.25,12.27,12.27
14637,2023-07-16 14:03:22.531000 UTC,2023-07-16 14:00:00.000000 UTC,21.9,16.93,12.25,12.25
14636,2023-07-16 14:06:42.549000 UTC,2023-07-16 14:03:00.000000 UTC,19.6,17.07,12.32,12.32
14635,2023-07-16 14:10:02.520000 UTC,2023-07-16 14:07:00.000000 UTC,25.0,17.28,12.51,12.51
14638,2023-07-16 14:10:02.520000 UTC,2023-07-16 14:07:00.000000 UTC,23.9,17.63,12.27,12.27
14637,2023-07-16 14:13:22.558000 UTC,2023-07-16 14:10:00.000000 UTC,22.0,17.02,12.27,12.27
14636,2023-07-16 14:16:42.587000 UTC,2023-07-16 14:13:00.000000 UTC,19.9,17.44,12.47,12.47
14635,2023-07-16 14:20:02.545000 UTC,2023-07-16 14:17:00.000000 UTC,24.9,17.5,12.51,12.51
14638,2023-07-16 14:20:02.545000 UTC,2023-07-16 14:17:00.000000 UTC,25.3,17.75,12.35,12.35
14637,2023-07-16 14:23:22.425000 UTC,2023-07-16 14:20:00.000000 UTC,22.1,17.15,12.37,12.37
14636,2023-07-16 14:26:42.505000 UTC,2023-07-16 14:23:00.000000 UTC,22.1,17.88,12.51,12.51
14635,2023-07-16 14:30:02.700000 UTC,2023-07-16 14:27:00.000000 UTC,25.1,17.97,12.78,12.78
14638,2023-07-16 14:30:02.700000 UTC,2023-07-16 14:27:00.000000 UTC,26.6,17.82,12.42,12.42
14637,2023-07-16 14:33:22.412000 UTC,2023-07-16 14:30:00.000000 UTC,22.2,17.3,12.56,12.56
14636,2023-07-16 14:36:42.393000 UTC,2023-07-16 14:33:00.000000 UTC,23.7,18.21,12.64,12.64
14635,2023-07-16 14:40:02.287000 UTC,2023-07-16 14:37:00.000000 UTC,24.1,18.29,12.73,12.73
14638,2023-07-16 14:40:02.287000 UTC,2023-07-16 14:37:00.000000 UTC,25.6,18.06,12.48,12.48
14637,2023-07-16 14:43:22.382000 UTC,2023-07-16 14:40:00.000000 UTC,22.3,17.37,12.53,12.53
14636,2023-07-16 14:46:42.676000 UTC,2023-07-16 14:43:00.000000 UTC,24.6,18.39,12.62,12.62
14638,2023-07-16 14:50:02.522000 UTC,2023-07-16 14:47:00.000000 UTC,29.2,18.21,12.57,12.57
14635,2023-07-16 14:50:02.522000 UTC,2023-07-16 14:47:00.000000 UTC,24.7,18.28,12.7,12.7
14637,2023-07-16 14:53:22.484000 UTC,2023-07-16 14:50:00.000000 UTC,22.6,17.78,12.54,12.54
14636,2023-07-16 14:56:42.351000 UTC,2023-07-16 14:53:00.000000 UTC,25.4,18.65,12.79,12.79
14638,2023-07-16 15:00:02.404000 UTC,2023-07-16 14:57:00.000000 UTC,30.1,18.37,12.48,12.48
14635,2023-07-16 15:00:02.404000 UTC,2023-07-16 14:57:00.000000 UTC,24.0,19.19,12.72,12.72
14637,2023-07-16 15:03:22.463000 UTC,2023-07-16 15:00:00.000000 UTC,25.9,17.74,12.6,12.6
14636,2023-07-16 15:06:42.387000 UTC,2023-07-16 15:03:00.000000 UTC,26.2,18.69,12.75,12.75
14638,2023-07-16 15:10:02.424000 UTC,2023-07-16 15:07:00.000000 UTC,31.5,18.44,12.57,12.57
14635,2023-07-16 15:10:02.424000 UTC,2023-07-16 15:07:00.000000 UTC,23.8,19.23,12.91,12.91
14637,2023-07-16 15:13:22.358000 UTC,2023-07-16 15:10:00.000000 UTC,27.9,17.97,12.6,12.6
14636,2023-07-16 15:16:42.365000 UTC,2023-07-16 15:13:00.000000 UTC,27.6,19.51,12.82,12.82
14635,2023-07-16 15:20:02.502000 UTC,2023-07-16 15:17:00.000000 UTC,23.6,19.36,12.7,12.7
14638,2023-07-16 15:20:02.502000 UTC,2023-07-16 15:17:00.000000 UTC,32.1,18.65,12.66,12.66
14637,2023-07-16 15:23:22.357000 UTC,2023-07-16 15:20:00.000000 UTC,28.8,18.58,12.57,12.57
14636,2023-07-16 15:26:42.413000 UTC,2023-07-16 15:23:00.000000 UTC,28.6,18.73,12.7,12.7
14635,2023-07-16 15:30:02.342000 UTC,2023-07-16 15:27:00.000000 UTC,23.7,19.53,12.88,12.88
14638,2023-07-16 15:30:02.342000 UTC,2023-07-16 15:27:00.000000 UTC,33.7,19.08,12.64,12.64
14637,2023-07-16 15:33:22.336000 UTC,2023-07-16 15:30:00.000000 UTC,30.3,18.89,12.58,12.58
14636,2023-07-16 15:36:42.407000 UTC,2023-07-16 15:33:00.000000 UTC,29.0,18.95,12.65,12.65
14635,2023-07-16 15:40:02.435000 UTC,2023-07-16 15:37:00.000000 UTC,23.5,20.12,12.72,12.72
14638,2023-07-16 15:40:02.435000 UTC,2023-07-16 15:37:00.000000 UTC,35.6,19.37,12.72,12.72
14637,2023-07-16 15:43:22.282000 UTC,2023-07-16 15:40:00.000000 UTC,31.1,18.86,12.48,12.48
14636,2023-07-16 15:46:42.526000 UTC,2023-07-16 15:43:00.000000 UTC,29.9,19.56,12.63,12.63
14635,2023-07-16 15:50:02.551000 UTC,2023-07-16 15:47:00.000000 UTC,23.4,20.25,12.51,12.51
14638,2023-07-16 15:50:02.551000 UTC,2023-07-16 15:47:00.000000 UTC,36.3,19.75,12.49,12.49
14637,2023-07-16 15:53:22.287000 UTC,2023-07-16 15:50:00.000000 UTC,31.1,19.25,12.56,12.56
14636,2023-07-16 15:56:42.433000 UTC,2023-07-16 15:53:00.000000 UTC,29.0,20.0,12.73,12.73
14635,2023-07-16 16:00:02.469000 UTC,2023-07-16 15:57:00.000000 UTC,23.6,19.94,12.61,12.61
14638,2023-07-16 16:00:02.469000 UTC,2023-07-16 15:57:00.000000 UTC,35.6,20.12,12.34,12.34
14637,2023-07-16 16:03:22.414000 UTC,2023-07-16 16:00:00.000000 UTC,33.1,19.46,12.37,12.37
14636,2023-07-16 16:06:42.660000 UTC,2023-07-16 16:03:00.000000 UTC,29.1,19.97,12.66,12.66
14635,2023-07-16 16:10:02.409000 UTC,2023-07-16 16:07:00.000000 UTC,24.1,20.63,13.15,13.15
14638,2023-07-16 16:10:02.409000 UTC,2023-07-16 16:07:00.000000 UTC,38.5,19.97,12.22,12.22
14637,2023-07-16 16:13:22.530000 UTC,2023-07-16 16:10:00.000000 UTC,33.9,20.07,12.27,12.27
14636,2023-07-16 16:16:42.716000 UTC,2023-07-16 16:13:00.000000 UTC,26.2,20.54,12.41,12.41
14638,2023-07-16 16:20:02.523000 UTC,2023-07-16 16:17:00.000000 UTC,39.0,20.72,12.42,12.42
14635,2023-07-16 16:20:02.523000 UTC,2023-07-16 16:17:00.000000 UTC,24.4,21.12,13.1,13.1
14637,2023-07-16 16:23:22.536000 UTC,2023-07-16 16:20:00.000000 UTC,35.8,20.32,12.17,12.17
14636,2023-07-16 16:26:42.409000 UTC,2023-07-16 16:23:00.000000 UTC,25.0,20.26,12.37,12.37
14638,2023-07-16 16:30:02.406000 UTC,2023-07-16 16:27:00.000000 UTC,39.8,21.22,12.46,12.46
14635,2023-07-16 16:30:02.406000 UTC,2023-07-16 16:27:00.000000 UTC,25.9,21.17,13.15,13.15
14637,2023-07-16 16:33:22.345000 UTC,2023-07-16 16:30:00.000000 UTC,36.8,20.77,12.32,12.32
14636,2023-07-16 16:36:42.570000 UTC,2023-07-16 16:33:00.000000 UTC,24.2,20.2,13.07,13.07
14635,2023-07-16 16:40:02.359000 UTC,2023-07-16 16:37:00.000000 UTC,27.9,20.8,12.49,12.49
14638,2023-07-16 16:40:02.359000 UTC,2023-07-16 16:37:00.000000 UTC,41.5,21.42,12.36,12.36
14637,2023-07-16 16:43:22.461000 UTC,2023-07-16 16:40:00.000000 UTC,37.6,21.23,12.37,12.37
14636,2023-07-16 16:46:42.538000 UTC,2023-07-16 16:43:00.000000 UTC,23.7,20.16,12.55,12.55
14638,2023-07-16 16:50:02.570000 UTC,2023-07-16 16:47:00.000000 UTC,42.2,21.43,12.59,12.59
14635,2023-07-16 16:50:02.570000 UTC,2023-07-16 16:47:00.000000 UTC,33.0,21.67,12.97,12.97
14637,2023-07-16 16:53:22.350000 UTC,2023-07-16 16:50:00.000000 UTC,37.8,21.59,12.57,12.57
14636,2023-07-16 16:56:42.324000 UTC,2023-07-16 16:53:00.000000 UTC,23.5,20.41,12.81,12.81
14635,2023-07-16 17:00:02.444000 UTC,2023-07-16 16:57:00.000000 UTC,35.6,22.05,13.01,13.01
14638,2023-07-16 17:00:02.444000 UTC,2023-07-16 16:57:00.000000 UTC,43.0,21.32,12.43,12.43
14637,2023-07-16 17:03:22.391000 UTC,2023-07-16 17:00:00.000000 UTC,40.7,22.04,12.59,12.59
14636,2023-07-16 17:06:42.374000 UTC,2023-07-16 17:03:00.000000 UTC,23.3,20.74,12.95,12.95
14638,2023-07-16 17:10:02.400000 UTC,2023-07-16 17:07:00.000000 UTC,43.9,22.23,12.53,12.53
14635,2023-07-16 17:10:02.400000 UTC,2023-07-16 17:07:00.000000 UTC,37.1,21.85,13.21,13.21
14637,2023-07-16 17:13:22.284000 UTC,2023-07-16 17:10:00.000000 UTC,39.9,22.48,13.16,13.16
14636,2023-07-16 17:16:42.725000 UTC,2023-07-16 17:13:00.000000 UTC,23.4,20.85,12.65,12.65
14638,2023-07-16 17:20:02.389000 UTC,2023-07-16 17:17:00.000000 UTC,41.6,22.15,12.61,12.61
14635,2023-07-16 17:20:02.389000 UTC,2023-07-16 17:17:00.000000 UTC,36.5,21.85,12.69,12.69
14637,2023-07-16 17:23:22.312000 UTC,2023-07-16 17:20:00.000000 UTC,39.0,22.06,13.29,13.29
14636,2023-07-16 17:26:42.414000 UTC,2023-07-16 17:23:00.000000 UTC,23.5,20.69,12.99,12.99
14638,2023-07-16 17:30:02.404000 UTC,2023-07-16 17:27:00.000000 UTC,39.7,21.49,12.73,12.73
14635,2023-07-16 17:30:02.404000 UTC,2023-07-16 17:27:00.000000 UTC,33.6,21.44,12.93,12.93
14637,2023-07-16 17:33:22.371000 UTC,2023-07-16 17:30:00.000000 UTC,41.7,21.29,12.84,12.84
14636,2023-07-16 17:36:42.427000 UTC,2023-07-16 17:33:00.000000 UTC,23.4,20.89,13.02,13.02
14638,2023-07-16 17:40:02.478000 UTC,2023-07-16 17:37:00.000000 UTC,42.9,22.07,12.8,12.8
14635,2023-07-16 17:40:02.478000 UTC,2023-07-16 17:37:00.000000 UTC,41.5,21.49,13.05,13.05
14637,2023-07-16 17:43:22.305000 UTC,2023-07-16 17:40:00.000000 UTC,44.8,21.63,12.99,12.99
14636,2023-07-16 17:46:42.523000 UTC,2023-07-16 17:43:00.000000 UTC,24.4,20.96,12.85,12.85
14638,2023-07-16 17:50:02.632000 UTC,2023-07-16 17:47:00.000000 UTC,38.0,21.43,12.67,12.67
14635,2023-07-16 17:50:02.632000 UTC,2023-07-16 17:47:00.000000 UTC,38.7,21.49,12.75,12.75
14637,2023-07-16 17:53:22.339000 UTC,2023-07-16 17:50:00.000000 UTC,42.1,21.81,12.91,12.91
14636,2023-07-16 17:56:42.397000 UTC,2023-07-16 17:53:00.000000 UTC,24.2,21.09,12.91,12.91
14638,2023-07-16 18:00:02.434000 UTC,2023-07-16 17:57:00.000000 UTC,45.4,22.13,12.82,12.82
14635,2023-07-16 18:00:02.434000 UTC,2023-07-16 17:57:00.000000 UTC,42.3,21.71,12.74,12.74
14637,2023-07-16 18:03:22.799000 UTC,2023-07-16 18:00:00.000000 UTC,45.6,22.49,13.11,13.11
14636,2023-07-16 18:06:42.446000 UTC,2023-07-16 18:03:00.000000 UTC,24.2,21.37,13.07,13.07
14638,2023-07-16 18:10:02.452000 UTC,2023-07-16 18:07:00.000000 UTC,43.4,22.08,12.76,12.76
14635,2023-07-16 18:10:02.452000 UTC,2023-07-16 18:07:00.000000 UTC,44.4,22.48,13.4,13.4
14637,2023-07-16 18:13:22.459000 UTC,2023-07-16 18:10:00.000000 UTC,41.1,22.32,12.95,12.95
14636,2023-07-16 18:16:42.489000 UTC,2023-07-16 18:13:00.000000 UTC,24.2,21.27,12.78,12.78
14635,2023-07-16 18:20:02.492000 UTC,2023-07-16 18:17:00.000000 UTC,43.5,22.29,13.0,13.0
14638,2023-07-16 18:20:02.492000 UTC,2023-07-16 18:17:00.000000 UTC,46.3,22.65,12.79,12.79
14637,2023-07-16 18:23:22.398000 UTC,2023-07-16 18:20:00.000000 UTC,46.3,22.37,12.82,12.82
14636,2023-07-16 18:26:42.366000 UTC,2023-07-16 18:23:00.000000 UTC,25.9,21.64,12.96,12.96
14638,2023-07-16 18:30:02.357000 UTC,2023-07-16 18:27:00.000000 UTC,38.0,23.23,12.81,12.81
14635,2023-07-16 18:30:02.357000 UTC,2023-07-16 18:27:00.000000 UTC,38.6,22.05,12.85,12.85
14637,2023-07-16 18:33:22.412000 UTC,2023-07-16 18:30:00.000000 UTC,40.6,22.15,13.08,13.08
14636,2023-07-16 18:36:42.349000 UTC,2023-07-16 18:33:00.000000 UTC,25.7,21.66,13.05,13.05
14638,2023-07-16 18:40:02.309000 UTC,2023-07-16 18:37:00.000000 UTC,41.1,23.16,12.68,12.68
14635,2023-07-16 18:40:02.309000 UTC,2023-07-16 18:37:00.000000 UTC,39.4,22.11,12.8,12.8
14637,2023-07-16 18:43:22.317000 UTC,2023-07-16 18:40:00.000000 UTC,42.0,22.84,13.18,13.18
14636,2023-07-16 18:46:42.550000 UTC,2023-07-16 18:43:00.000000 UTC,24.9,21.94,13.02,13.02
14638,2023-07-16 18:50:02.546000 UTC,2023-07-16 18:47:00.000000 UTC,43.9,23.35,12.66,12.66
14635,2023-07-16 18:50:02.546000 UTC,2023-07-16 18:47:00.000000 UTC,44.7,22.54,12.97,12.97
14636,2023-07-16 18:56:42.429000 UTC,2023-07-16 18:53:00.000000 UTC,26.4,22.31,12.84,12.84
14635,2023-07-16 19:00:02.364000 UTC,2023-07-16 18:57:00.000000 UTC,41.1,23.01,12.72,12.72
14638,2023-07-16 19:00:02.364000 UTC,2023-07-16 18:57:00.000000 UTC,41.7,23.01,12.61,12.61
14636,2023-07-16 19:06:42.326000 UTC,2023-07-16 19:03:00.000000 UTC,25.4,22.49,12.84,12.84
14635,2023-07-16 19:10:02.486000 UTC,2023-07-16 19:07:00.000000 UTC,46.7,23.59,13.03,13.03
14638,2023-07-16 19:10:02.486000 UTC,2023-07-16 19:07:00.000000 UTC,45.4,24.01,12.56,12.56
14636,2023-07-16 19:16:42.502000 UTC,2023-07-16 19:13:00.000000 UTC,25.4,22.77,12.48,12.48
14635,2023-07-16 19:20:02.574000 UTC,2023-07-16 19:17:00.000000 UTC,45.8,23.36,12.52,12.52
14638,2023-07-16 19:20:02.574000 UTC,2023-07-16 19:17:00.000000 UTC,42.1,23.42,12.39,12.39
14636,2023-07-16 19:26:42.445000 UTC,2023-07-16 19:23:00.000000 UTC,25.5,23.1,12.82,12.82
14638,2023-07-16 19:30:02.646000 UTC,2023-07-16 19:27:00.000000 UTC,42.2,23.76,12.31,12.31
14635,2023-07-16 19:30:02.646000 UTC,2023-07-16 19:27:00.000000 UTC,45.8,23.88,12.6,12.6
14636,2023-07-16 19:36:42.672000 UTC,2023-07-16 19:33:00.000000 UTC,25.5,23.04,12.71,12.71
14638,2023-07-16 19:40:02.447000 UTC,2023-07-16 19:37:00.000000 UTC,49.7,24.24,12.3,12.3
14635,2023-07-16 19:40:02.447000 UTC,2023-07-16 19:37:00.000000 UTC,48.9,24.17,12.67,12.67
14636,2023-07-16 19:46:42.506000 UTC,2023-07-16 19:43:00.000000 UTC,26.5,23.77,12.48,12.48
14635,2023-07-16 19:50:02.460000 UTC,2023-07-16 19:47:00.000000 UTC,44.8,24.45,12.56,12.56
14638,2023-07-16 19:50:02.460000 UTC,2023-07-16 19:47:00.000000 UTC,43.7,24.46,12.3,12.3
14636,2023-07-16 19:56:42.279000 UTC,2023-07-16 19:53:00.000000 UTC,27.3,23.85,12.75,12.75
14635,2023-07-16 20:00:02.488000 UTC,2023-07-16 19:57:00.000000 UTC,47.8,24.64,12.56,12.56
14638,2023-07-16 20:00:02.488000 UTC,2023-07-16 19:57:00.000000 UTC,48.4,25.1,12.54,12.54
14636,2023-07-16 20:06:42.510000 UTC,2023-07-16 20:03:00.000000 UTC,28.2,24.36,12.98,12.98
14635,2023-07-16 20:10:02.363000 UTC,2023-07-16 20:07:00.000000 UTC,45.8,24.88,12.3,12.3
14638,2023-07-16 20:10:02.363000 UTC,2023-07-16 20:07:00.000000 UTC,46.3,24.7,12.26,12.26
14636,2023-07-16 20:16:42.422000 UTC,2023-07-16 20:13:00.000000 UTC,27.7,24.59,12.88,12.88
14635,2023-07-16 20:20:02.331000 UTC,2023-07-16 20:17:00.000000 UTC,49.2,25.12,13.02,13.02
14638,2023-07-16 20:20:02.331000 UTC,2023-07-16 20:17:00.000000 UTC,50.1,25.34,12.27,12.27
14636,2023-07-16 20:26:42.506000 UTC,2023-07-16 20:23:00.000000 UTC,31.0,24.53,12.29,12.29
14635,2023-07-16 20:30:02.544000 UTC,2023-07-16 20:27:00.000000 UTC,47.4,26.04,12.21,12.21
14638,2023-07-16 20:30:02.544000 UTC,2023-07-16 20:27:00.000000 UTC,45.4,25.1,11.85,11.85
14636,2023-07-16 20:36:42.506000 UTC,2023-07-16 20:33:00.000000 UTC,40.8,25.11,12.55,12.55
14635,2023-07-16 20:40:02.358000 UTC,2023-07-16 20:37:00.000000 UTC,51.3,26.0,12.94,12.94
14638,2023-07-16 20:40:02.358000 UTC,2023-07-16 20:37:00.000000 UTC,51.2,25.64,12.05,12.05
14636,2023-07-16 20:46:42.591000 UTC,2023-07-16 20:43:00.000000 UTC,38.9,25.29,12.64,12.64
14638,2023-07-16 20:50:02.555000 UTC,2023-07-16 20:47:00.000000 UTC,50.6,25.7,12.09,12.09
14635,2023-07-16 20:50:02.555000 UTC,2023-07-16 20:47:00.000000 UTC,49.4,25.86,12.16,12.16
14636,2023-07-16 20:56:42.473000 UTC,2023-07-16 20:53:00.000000 UTC,39.3,25.85,12.52,12.52
14638,2023-07-16 21:00:02.396000 UTC,2023-07-16 20:57:00.000000 UTC,47.0,25.5,12.03,12.03
14635,2023-07-16 21:00:02.396000 UTC,2023-07-16 20:57:00.000000 UTC,49.0,25.96,12.26,12.26
14636,2023-07-16 21:06:42.545000 UTC,2023-07-16 21:03:00.000000 UTC,39.3,25.35,12.41,12.41
14638,2023-07-16 21:10:02.527000 UTC,2023-07-16 21:07:00.000000 UTC,50.2,25.81,11.7,11.7
14635,2023-07-16 21:10:02.527000 UTC,2023-07-16 21:07:00.000000 UTC,48.9,26.05,12.19,12.19
14637,2023-07-16 21:11:42.455000 UTC,2023-07-16 21:08:00.000000 UTC,52.6,25.87,13.02,13.02
14636,2023-07-16 21:16:42.757000 UTC,2023-07-16 21:13:00.000000 UTC,40.2,25.67,12.01,12.01
14638,2023-07-16 21:20:02.641000 UTC,2023-07-16 21:17:00.000000 UTC,46.4,26.02,11.71,11.71
14635,2023-07-16 21:20:02.641000 UTC,2023-07-16 21:17:00.000000 UTC,46.9,25.98,12.18,12.18
14637,2023-07-16 21:21:42.603000 UTC,2023-07-16 21:18:00.000000 UTC,50.2,26.03,12.18,12.18
14636,2023-07-16 21:26:42.339000 UTC,2023-07-16 21:23:00.000000 UTC,42.3,25.78,12.12,12.12
14638,2023-07-16 21:30:02.430000 UTC,2023-07-16 21:27:00.000000 UTC,46.4,25.88,11.43,11.43
14635,2023-07-16 21:30:02.430000 UTC,2023-07-16 21:27:00.000000 UTC,47.7,26.16,11.74,11.74
14637,2023-07-16 21:31:42.548000 UTC,2023-07-16 21:28:00.000000 UTC,49.4,25.91,11.94,11.94
14636,2023-07-16 21:36:42.392000 UTC,2023-07-16 21:33:00.000000 UTC,43.0,26.11,11.7,11.7
14635,2023-07-16 21:40:02.437000 UTC,2023-07-16 21:37:00.000000 UTC,48.5,26.14,11.62,11.62
14638,2023-07-16 21:40:02.437000 UTC,2023-07-16 21:37:00.000000 UTC,49.4,26.03,11.38,11.38
14637,2023-07-16 21:41:42.529000 UTC,2023-07-16 21:38:00.000000 UTC,51.7,25.84,12.0,12.0
14636,2023-07-16 21:46:42.731000 UTC,2023-07-16 21:43:00.000000 UTC,42.9,26.02,11.69,11.69
14635,2023-07-16 21:50:02.510000 UTC,2023-07-16 21:47:00.000000 UTC,49.4,27.21,11.68,11.68
14638,2023-07-16 21:50:02.510000 UTC,2023-07-16 21:47:00.000000 UTC,49.3,26.24,11.75,11.75
14637,2023-07-16 21:51:42.583000 UTC,2023-07-16 21:48:00.000000 UTC,50.8,25.96,11.72,11.72
14636,2023-07-16 21:56:42.490000 UTC,2023-07-16 21:53:00.000000 UTC,43.0,25.97,11.51,11.51
14638,2023-07-16 22:00:02.463000 UTC,2023-07-16 21:57:00.000000 UTC,49.4,25.8,11.63,11.63
14635,2023-07-16 22:00:02.463000 UTC,2023-07-16 21:57:00.000000 UTC,50.2,26.95,12.01,12.01
14637,2023-07-16 22:01:42.563000 UTC,2023-07-16 21:58:00.000000 UTC,50.6,26.33,11.91,11.91
14636,2023-07-16 22:06:42.561000 UTC,2023-07-16 22:03:00.000000 UTC,43.8,26.08,11.81,11.81
14638,2023-07-16 22:10:02.538000 UTC,2023-07-16 22:07:00.000000 UTC,49.8,26.19,11.69,11.69
14635,2023-07-16 22:10:02.538000 UTC,2023-07-16 22:07:00.000000 UTC,49.3,26.59,11.98,11.98
14637,2023-07-16 22:11:42.654000 UTC,2023-07-16 22:08:00.000000 UTC,51.1,26.21,11.68,11.68
14636,2023-07-16 22:16:42.651000 UTC,2023-07-16 22:13:00.000000 UTC,44.4,26.61,12.03,12.03
14635,2023-07-16 22:20:02.514000 UTC,2023-07-16 22:17:00.000000 UTC,50.1,26.78,12.61,12.61
14638,2023-07-16 22:20:02.514000 UTC,2023-07-16 22:17:00.000000 UTC,50.6,26.55,11.62,11.62
14637,2023-07-16 22:21:42.601000 UTC,2023-07-16 22:18:00.000000 UTC,51.4,26.29,12.02,12.02
14636,2023-07-16 22:26:42.413000 UTC,2023-07-16 22:23:00.000000 UTC,44.2,26.34,11.58,11.58
14638,2023-07-16 22:30:02.328000 UTC,2023-07-16 22:27:00.000000 UTC,48.0,26.42,11.56,11.56
14635,2023-07-16 22:30:02.328000 UTC,2023-07-16 22:27:00.000000 UTC,49.2,26.69,12.06,12.06
14637,2023-07-16 22:31:42.511000 UTC,2023-07-16 22:28:00.000000 UTC,50.9,26.35,11.48,11.48
14636,2023-07-16 22:36:42.492000 UTC,2023-07-16 22:33:00.000000 UTC,44.2,26.45,11.8,11.8
14635,2023-07-16 22:40:02.300000 UTC,2023-07-16 22:37:00.000000 UTC,49.1,27.24,11.51,11.51
14638,2023-07-16 22:40:02.300000 UTC,2023-07-16 22:37:00.000000 UTC,47.8,26.46,11.31,11.31
14637,2023-07-16 22:41:42.438000 UTC,2023-07-16 22:38:00.000000 UTC,48.5,26.18,11.84,11.84
14636,2023-07-16 22:46:42.501000 UTC,2023-07-16 22:43:00.000000 UTC,44.7,26.3,11.21,11.21
14638,2023-07-16 22:50:02.576000 UTC,2023-07-16 22:47:00.000000 UTC,50.0,26.41,11.52,11.52
14635,2023-07-16 22:50:02.576000 UTC,2023-07-16 22:47:00.000000 UTC,49.5,27.21,11.78,11.78
14637,2023-07-16 22:51:42.570000 UTC,2023-07-16 22:48:00.000000 UTC,50.0,26.56,11.79,11.79
